"cluster_number","position_number","development","analysis","product","information","design","model","modeling","insight","communicate","report","understand","implement","data analysis","data mining","analytic","processing","presentation","recommendation","pattern","optimization","improvement","business problem","documentation","extract","develop ... model","large data set","transformation","prototype","interface","decision making","evaluation","forecasting","statistical method","statistical model","decision-making","simulation","data collection","ownership","quantitative analysis","drive ... decision","solve problem","identify opportunity","predict","mapping","identify ... trend","data infrastructure","design ... experiment","formulate","forecast","test ... model","develop ... system","data gathering","test hypothesis","complex data set","cross-functionally","provide leadership","validate ... model","build model","manage data","collect data","construct","analytical method","exploratory analysis","data wrangling","data aggregation","financial model","manipulate ... data set","manipulate ... dataset","key decision","engineering design","product launch","build solution","cross functionally","product decision","normalization","business recommendation","due diligence","ensure accuracy","drive ... model","data sourcing","problem statement","product leadership","discover pattern","mine data","explore opportunity","experiment analysis","monitor ... metric","quantitative information","support platform","evaluate ... metric","provide mentorship","go-to-market strategy","cost-benefit","product operation","build dashboard","evaluate ... experiment","requirement specification","ass ... improvement","ensure data integrity","prioritize lead","cost benefit","visual display","ongoing deliverable","non-routine analysis problem","define metric","track ... activity","ad-hoc exploratory","manage decision","create rule","architect system","tactical initiative","automate report","transform data set"
0,8240,0.0030735050822693366,0,0.010241062619678274,0,0.003706646725935222,0.0039274386850295445,0,0,0,0.005267199035970631,0.005334212724477856,0,0,0,0,0,0,0.00662995366705145,0,0,0,0,0.007358987205441702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8200,0.0036807325301340993,0.0010413942910459876,0.004088124287895886,0,0.00443896294838443,0,0,0,0,0,0.006388084539344302,0,0,0,0,0,0,0,0,0,0,0,0.008812890452717418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,0,0.005230820179452365,0,0.005294294654692345,0.005574117595490372,0.01181229650306596,0.0030997927061891316,0,0,0,0,0,0.005663213797578875,0.008099157743061594,0,0,0.00940211581034201,0,0,0,0,0,0,0,0,0,0,0,0.012051745032633888,0.01246787423637219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8243,0.004104952550556334,0.0011614193957767117,0,0,0,0,0,0,0,0,0.00712433835065856,0,0.005029701745646323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0.004767563001630388,0,0,0,0,0,0,0.007223989590588524,0,0.008170379606978067,0.00827432997419006,0,0,0,0,0,0,0.010284258837867209,0,0.00787405061963993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8245,0.003970363942341373,0.0011233400713250162,0.004409812756451629,0.004547885900096376,0.004788258393503205,0,0,0,0,0,0.006890753486702542,0,0,0,0,0,0,0,0.008585544510079167,0,0,0,0.009506363799816495,0,0,0,0,0,0,0,0.011093256340415336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0.003957388896778166,0,0,0.004533023527873839,0,0,0,0,0.006556349288501935,0,0,0.006921121487318979,0,0,0,0,0,0.008536607009210037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8247,0.0025071656364681547,0.0007093555315820496,0.02227731496012831,0,0.0060472828572193695,0.003203749155075861,0,0,0,0.004296638551081634,0.004351303961582351,0.0043848098863759994,0.003071971045477568,0,0,0,0,0,0,0.004140805087760957,0,0,0,0,0,0,0,0,0,0.006763111904615971,0,0,0,0,0,0,0,0.008157957453597077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,0.0032292293397709827,0.0018272998493553596,0.003586647708580658,0.0036989471987450523,0,0.0041264289117377085,0.0021657218373908067,0,0.005349981019417579,0.005534070453793144,0.005604479502518067,0.011295270267304574,0.003956698706575107,0.005658611543152367,0,0.017419606257821012,0.006568944912825617,0.00696587131951539,0.006982909534864389,0.005333356953036112,0,0,0,0,0,0,0,0,0,0,0,0,0.009375441144137363,0,0,0,0,0,0,0,0,0,0,0,0,0.011544174337759526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,0.003737533958068267,0.0010574651905991665,0,0.012843566662309208,0,0.004775959388585311,0.0025066224969801003,0,0,0,0.012973332181754785,0,0.0045795123918693365,0.006549318915685609,0,0.005040395329230617,0.0076029455009555755,0,0,0,0,0,0,0.009548483119453176,0.00956763279992635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042052076804049474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,0,0,0.003767487088845229,0.003885448738177576,0,0,0,0,0,0,0.0058870583009643564,0.0059323898462734104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031037234704580342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,0,0,0,0,0.004125476864458976,0.004371217067518759,0,0,0,0,0,0.005982664336496067,0,0,0,0,0,0,0,0.005649742534995882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,0.004767563001630388,0.0013488926053312202,0,0.010922088185270823,0.017249041063210364,0.012184337337808195,0.0031974239725257973,0.007223989590588524,0,0,0,0.03335217598613555,0.005841582736085296,0.008354249325520226,0.01777736986062711,0,0,0,0.01030941368336278,0,0,0,0,0.012179954845286731,0,0,0,0,0,0.012860563188698873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8202,0,0,0,0.006362867887749517,0.006699168853295769,0,0,0,0,0,0.009640733089193923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62,0.004175727594531444,0.0011814438681176894,0,0.009566242755375135,0.015107780793294596,0.010671798909666488,0.0028005023759363878,0.006327218468998225,0,0,0,0.029211905863718725,0.005116420741260915,0.007317170098903923,0.015570523946894088,0,0,0,0.009029624398531538,0,0,0,0,0.010667960450699412,0,0,0,0,0,0.011264079482515564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63,0.0034111577532792074,0.0009651231598707886,0.00757742473643801,0,0.0041138558028689515,0.013076711340013864,0,0.005168713678899958,0.0056513884007932174,0,0,0,0.004179611309762438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008857625733332018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,0,0.004629982726407161,0,0,0,0,0.010974941743534493,0,0,0,0,0,0,0.0286753963335424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03628156469830232,0,0,0.10308114437893057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,0.01316261959145781,0.0012413721802685867,0,0.0050257434765557775,0.005291372500066948,0.022426244085531025,0,0,0,0,0,0.007673417301157999,0.005375949329585744,0,0,0,0,0,0,0,0.00973263223311271,0,0,0,0,0,0.011392960635264009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,67,0.003737533958068267,0,0,0.004281188887436403,0,0.004775959388585311,0,0.005663251098794707,0,0,0,0.00653661473802348,0,0,0,0,0.0076029455009555755,0.008062351064253924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173279447114078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68,0,0.00186205827040288,0.007309743971292101,0.007538615214833666,0,0,0,0,0.010903493925443436,0.011278676196589288,0,0,0,0,0.01227024984945458,0,0,0.014196748613142778,0.014231473236816011,0,0,0,0,0,0,0,0,0,0,0.01775316874961692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8261,0.004569664160053278,0.004525152928828132,0,0.0026171796217535747,0.005511014377428218,0,0,0,0,0.003915615887117791,0.003965433610272217,0.007991936509885311,0,0,0,0,0,0,0,0,0,0,0.005470643318762322,0,0,0,0,0,0,0,0.006383855063823919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,70,0.004219376315031772,0,0,0.004833119162123326,0.02035426912917739,0,0.0028297759199357227,0.006393356641148032,0,0.007230928293283725,0,0,0,0,0,0,0,0,0,0,0.009359604516861002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,0.0040231262538675035,0.0011382681785851493,0,0,0,0,0,0,0,0.0068946060470844815,0,0.007036090282789394,0,0,0.015001501477074039,0,0,0.017356822224706123,0.008699638124831049,0,0.008924274074216306,0,0,0,0,0,0,0,0,0.010852435381825627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,0.007688641285169007,0,0.034158549605530074,0,0.0092725003810697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,0.002890121724138708,0,0.006420013798175402,0.0033105136026954527,0.0034854864200918323,0,0,0,0,0,0,0,0,0,0,0.0038975849323883535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012622513336960964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,0.005487738681634979,0,0.012190267891701632,0.012571950448906901,0.0022060707099977005,0.0023374786131444723,0.0012268061767697167,0.016630453377729473,0.006061156744053148,0,0.006349485841221376,0.003199189086283395,0.002241332348890733,0.0032054068409095734,0.006820924387612214,0,0,0,0,0,0,0.004302342238868043,0,0,0.004682648077305344,0.004749935249747532,0,0,0,0,0,0.00885869790281063,0,0,0,0,0,0,0.011522665685862328,0,0,0,0,0,0,0,0,0,0.006860459659875142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8268,0.007498210541263893,0,0.004164064677144727,0.008588886684392536,0.009042840928906982,0,0,0.005680784383930295,0,0.012850008793637333,0,0,0,0,0,0,0,0.01617462380692428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022447984810905534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01548344488632335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,0.003636519526769125,0.002057770100625405,0.004039017689843083,0,0,0.004646879405110033,0,0.005510190258286742,0.006024753400245021,0.006232061321839126,0.00631135079112395,0.006359949474833656,0,0,0,0.0196166737137624,0.0073974604874162365,0,0.007863636863586024,0.006006032604770397,0,0,0,0,0,0,0,0,0,0,0,0,0.010557929216370904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78,0.003737533958068267,0.002114930381198333,0,0,0.009014930926039985,0,0,0,0,0,0,0,0,0,0.0069682900379618605,0,0,0,0,0,0.008290760791170085,0,0.008948891848592686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,0,0.0016808768033726735,0.0065984933314035,0.0022683650033187156,0.003582384652539193,0,0,0,0,0.0033937472120563025,0,0.0034633903109069627,0,0,0,0,0,0.004271793532000444,0,0,0.0043928152025169385,0,0,0.00252960632109798,0,0,0.005142203001362006,0,0.005163625835731936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004324475133431435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,80,0.005529502294128396,0.000782234524552808,0,0.0031669068482406268,0.003334289520590131,0.00353290146552886,0,0,0.004580463201556146,0,0,0,0,0,0.041237004060267445,0,0.005624096671939741,0,0,0,0,0,0,0,0,0.007179125879755402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014852111553554682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,83,0.008163782038746868,0.0015398594236140672,0,0.006234180672042224,0,0,0,0,0,0.0046635425172414135,0,0.009518486180312844,0,0,0.01014708302157143,0,0,0,0,0,0,0,0,0,0,0,0,0.0070857784574150295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,84,0,0.0029663958593431163,0.005822480046397171,0,0,0,0,0,0,0.008983880606807052,0,0,0,0,0.01954741101558132,0,0,0.022616465323101916,0.01133589210205258,0,0,0,0,0.013392677622090171,0,0,0,0,0,0.014141052164197029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018501643761410058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08393964227003431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8278,0.003034989980987766,0.000858693538230902,0,0,0.003660197518843302,0.0038782226614076207,0.0020354528546906074,0,0,0,0,0.005307927757191999,0,0,0.011316922166915502,0,0.006173820406790994,0,0,0.015037660581868737,0,0,0,0,0.007769205581895081,0,0,0,0,0,0,0.007348944876767715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011382517029667527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,0.0029109639481108623,0.0008236026965243509,0,0.0033343874988687374,0,0,0,0,0,0,0,0.010182034495767345,0,0,0,0.003925692516035385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017429565129621363,0,0,0,0,0,0,0,0,0,0,0.010834467530441788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,0.004468490783815936,0,0.004963073397482459,0,0,0,0,0,0,0,0.023265828193110058,0,0,0,0.008331092148707168,0.0060261553013679706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8283,0,0,0,0.003940639771390326,0.0041489170739161295,0,0,0,0,0,0.01194136257638793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,92,0,0,0,0,0,0,0.009228928284335825,0,0,0,0,0,0,0,0.025655976957950487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,93,0.002604217209492728,0.0014736289107704513,0.0028924578295005305,0.0029830219344718165,0.0031406856129429627,0.006655530502802756,0,0.015784028868898795,0,0.004462960043381568,0,0,0,0,0.004855324671612135,0,0,0,0,0,0,0.006125054972323967,0,0,0,0,0,0,0,0,0,0.00630586882974262,0,0.007722288829287947,0,0,0.01559290127725266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010373059848798171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94,0,0.001478929734190489,0.005805724708134158,0.001995834819466755,0.002101322028803565,0,0,0,0,0.0029860092376581713,0,0.0030472851440569893,0,0,0,0,0,0.0037585636616090236,0,0,0.0038650453184735367,0,0,0.004451379180867381,0,0,0.004524398755874628,0,0.004543247767697955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007609831781563517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,95,0.008154619544876219,0,0.03622876473313796,0,0.00983447010113453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8288,0.013380784557062084,0,0.001857724987179208,0.001915891159570987,0.010085765262558546,0.002137307792681824,0.0011217481892562878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428164782759135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005762268006236615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97,0,0.00815758861319357,0,0,0,0,0.01933680211956077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,98,0.0034015758494778613,0,0,0.0038963629200263893,0,0.004346659668263036,0,0.0051541948202513625,0.005635513714274135,0,0,0.005949053862695526,0,0,0,0,0.006919534669409007,0.007337645350613121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01577037664746103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99,0.0025765127710938693,0.002186928011196574,0,0,0.0031072740638691016,0,0,0,0,0,0.004471659177541012,0,0.0031569404573737556,0,0.004803672281488602,0,0,0,0,0,0,0.006059894813043925,0,0,0,0,0,0,0,0.006950176701977688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009589656367369753,0,0,0,0,0,0,0.010825879817921687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
